State/City,Location,DATE,SO2,NO2,PM10,PM2.5
Delhi,"Pritampura, Delhi",01-01-14,4,40,154,0
Delhi,"Pritampura, Delhi",01-06-14,4,41,232,0
Delhi,"Pritampura, Delhi",01-09-14,4,44,402,0
Delhi,"Pritampura, Delhi",15-01-14,4,46,291,0
Delhi,"Pritampura, Delhi",20-01-14,4,41,289,0
Delhi,"Pritampura, Delhi",23-01-14,4,41,192,0
Delhi,"Pritampura, Delhi",28-01-14,4,37,280,0
Delhi,"Pritampura, Delhi",02-03-14,4,37,326,0
Delhi,"Pritampura, Delhi",02-06-14,4,49,297,0
Delhi,"Pritampura, Delhi",02-11-14,4,38,246,0
Delhi,"Pritampura, Delhi",14-02-14,4,50,115,0
Delhi,"Pritampura, Delhi",19-02-14,4,49,263,0
Delhi,"Pritampura, Delhi",24-02-14,4,49,197,0
Delhi,"Pritampura, Delhi",27-02-14,4,51,254,0
Delhi,"Pritampura, Delhi",03-05-14,4,44,135,0
Delhi,"Pritampura, Delhi",03-10-14,4,41,129,0
Delhi,"Pritampura, Delhi",13-03-14,4,45,167,0
Delhi,"Pritampura, Delhi",24-03-14,4,48,220,0
Delhi,"Pritampura, Delhi",27-03-14,4,40,234,0
Delhi,"Pritampura, Delhi",04-02-14,4,44,219,0
Delhi,"Pritampura, Delhi",04-07-14,4,42,130,0
Delhi,"Pritampura, Delhi",15-04-14,4,42,334,0
Delhi,"Pritampura, Delhi",21-04-14,4,41,130,0
Delhi,"Pritampura, Delhi",24-04-14,4,50,163,0
Delhi,"Pritampura, Delhi",29-04-14,4,44,137,0
Delhi,"Pritampura, Delhi",05-05-14,4,45,257,0
Delhi,"Pritampura, Delhi",05-08-14,4,39,210,0
Delhi,"Pritampura, Delhi",13-05-14,4,33,146,0
Delhi,"Pritampura, Delhi",19-05-14,4,36,146,0
Delhi,"Pritampura, Delhi",22-05-14,4,43,109,0
Delhi,"Pritampura, Delhi",27-05-14,4,36,206,0
Delhi,"Pritampura, Delhi",06-02-14,4,47,198,0
Delhi,"Pritampura, Delhi",06-05-14,4,41,215,0
Delhi,"Pritampura, Delhi",06-10-14,4,32,221,0
Delhi,"Pritampura, Delhi",13-06-14,4,34,138,0
Delhi,"Pritampura, Delhi",18-06-14,4,39,203,0
Delhi,"Pritampura, Delhi",23-06-14,4,35,168,0
Delhi,"Pritampura, Delhi",26-06-14,4,37,132,0
Delhi,"Pritampura, Delhi",07-02-14,4,33,224,0
Delhi,"Pritampura, Delhi",07-07-14,4,35,272,0
Delhi,"Pritampura, Delhi",07-10-14,4,37,104,0
Delhi,"Pritampura, Delhi",15-07-14,4,37,124,0
Delhi,"Pritampura, Delhi",23-07-14,4,36,68,0
Delhi,"Pritampura, Delhi",28-07-14,4,38,129,0
Delhi,"Pritampura, Delhi",08-04-14,4,42,111,0
Delhi,"Pritampura, Delhi",08-07-14,4,38,154,0
Delhi,"Pritampura, Delhi",08-12-14,4,35,126,0
Delhi,"Pritampura, Delhi",19-08-14,4,34,146,0
Delhi,"Pritampura, Delhi",22-08-14,4,36,177,0
Delhi,"Pritampura, Delhi",27-08-14,4,32,134,0
Delhi,"Pritampura, Delhi",09-02-14,4,36,174,0
Delhi,"Pritampura, Delhi",09-05-14,4,39,62,0
Delhi,"Pritampura, Delhi",09-10-14,4,41,84,0
Delhi,"Pritampura, Delhi",15-09-14,4,37,80,0
Delhi,"Pritampura, Delhi",18-09-14,4,36,107,0
Delhi,"Pritampura, Delhi",23-09-14,4,38,92,0
Delhi,"Pritampura, Delhi",26-09-14,4,35,101,0
Delhi,"Pritampura, Delhi",10-07-14,4,32,150,0
Delhi,"Pritampura, Delhi",10-10-14,4,37,134,0
Delhi,"Pritampura, Delhi",15-10-14,4,45,115,0
Delhi,"Pritampura, Delhi",20-10-14,4,48,230,0
Delhi,"Pritampura, Delhi",22-10-14,6,82,348,0
Delhi,"Pritampura, Delhi",27-10-14,4,44,209,0
Delhi,"Pritampura, Delhi",30-10-14,4,41,206,0
Delhi,"Pritampura, Delhi",11-05-14,4,38,210,0
Delhi,"Pritampura, Delhi",11-11-14,4,39,236,0
Delhi,"Pritampura, Delhi",14-11-14,4,40,192,0
Delhi,"Pritampura, Delhi",19-11-14,4,36,247,0
Delhi,"Pritampura, Delhi",24-11-14,4,39,215,0
Delhi,"Pritampura, Delhi",27-11-14,4,37,420,0
Delhi,"Pritampura, Delhi",12-03-14,4,39,225,0
Delhi,"Pritampura, Delhi",12-08-14,4,40,189,0
Delhi,"Pritampura, Delhi",12-11-14,4,39,228,0
Delhi,"Pritampura, Delhi",16-12-14,4,36,229,0
Delhi,"Pritampura, Delhi",19-12-14,4,34,382,0
Delhi,"Pritampura, Delhi",30-12-14,4,31,309,0
Delhi,"Siri Fort, Delhi",01-02-14,4,47,107,0
Delhi,"Siri Fort, Delhi",01-07-14,4,45,198,0
Delhi,"Siri Fort, Delhi",01-10-14,4,57,318,0
Delhi,"Siri Fort, Delhi",16-01-14,4,50,458,0
Delhi,"Siri Fort, Delhi",21-01-14,4,26,142,0
Delhi,"Siri Fort, Delhi",24-01-14,4,37,179,0
Delhi,"Siri Fort, Delhi",29-01-14,4,33,180,0
Delhi,"Siri Fort, Delhi",02-04-14,4,46,157,0
Delhi,"Siri Fort, Delhi",02-07-14,4,50,226,0
Delhi,"Siri Fort, Delhi",02-12-14,4,51,234,0
Delhi,"Siri Fort, Delhi",17-02-14,4,52,315,0
Delhi,"Siri Fort, Delhi",20-02-14,4,52,328,0
Delhi,"Siri Fort, Delhi",25-02-14,4,48,215,0
Delhi,"Siri Fort, Delhi",03-03-14,4,46,283,0
Delhi,"Siri Fort, Delhi",03-06-14,4,49,184,0
Delhi,"Siri Fort, Delhi",03-11-14,4,36,145,0
Delhi,"Siri Fort, Delhi",14-03-14,4,48,149,0
Delhi,"Siri Fort, Delhi",20-03-14,4,47,156,0
Delhi,"Siri Fort, Delhi",25-03-14,4,48,170,0
Delhi,"Siri Fort, Delhi",28-03-14,4,56,163,0
Delhi,"Siri Fort, Delhi",04-03-14,4,45,147,0
Delhi,"Siri Fort, Delhi",04-09-14,4,49,183,0
Delhi,"Siri Fort, Delhi",16-04-14,4,42,211,0
Delhi,"Siri Fort, Delhi",22-04-14,4,48,241,0
Delhi,"Siri Fort, Delhi",25-04-14,4,47,202,0
Delhi,"Siri Fort, Delhi",05-01-14,4,35,213,0
Delhi,"Siri Fort, Delhi",05-06-14,4,37,243,0
Delhi,"Siri Fort, Delhi",05-09-14,4,43,229,0
Delhi,"Siri Fort, Delhi",15-05-14,4,32,204,0
Delhi,"Siri Fort, Delhi",20-05-14,4,30,202,0
Delhi,"Siri Fort, Delhi",23-05-14,4,27,189,0
Delhi,"Siri Fort, Delhi",28-05-14,4,31,0,0
Delhi,"Siri Fort, Delhi",06-03-14,4,36,0,0
Delhi,"Siri Fort, Delhi",06-06-14,4,34,0,0
Delhi,"Siri Fort, Delhi",06-11-14,4,27,190,0
Delhi,"Siri Fort, Delhi",16-06-14,4,34,189,0
Delhi,"Siri Fort, Delhi",19-06-14,4,35,175,0
Delhi,"Siri Fort, Delhi",24-06-14,4,42,149,0
Delhi,"Siri Fort, Delhi",27-06-14,4,41,271,0
Delhi,"Siri Fort, Delhi",07-03-14,4,23,128,0
Delhi,"Siri Fort, Delhi",07-08-14,4,28,183,0
Delhi,"Siri Fort, Delhi",07-11-14,4,31,157,0
Delhi,"Siri Fort, Delhi",16-07-14,4,30,163,0
Delhi,"Siri Fort, Delhi",21-07-14,4,26,108,0
Delhi,"Siri Fort, Delhi",24-07-14,4,20,105,0
Delhi,"Siri Fort, Delhi",30-07-14,4,36,168,0
Delhi,"Siri Fort, Delhi",08-05-14,4,35,147,0
Delhi,"Siri Fort, Delhi",08-08-14,4,39,147,0
Delhi,"Siri Fort, Delhi",13-08-14,4,46,141,0
Delhi,"Siri Fort, Delhi",20-08-14,4,38,147,0
Delhi,"Siri Fort, Delhi",09-03-14,4,23,139,0
Delhi,"Siri Fort, Delhi",09-08-14,4,27,0,0
Delhi,"Siri Fort, Delhi",09-11-14,4,22,0,0
Delhi,"Siri Fort, Delhi",16-09-14,4,29,0,0
Delhi,"Siri Fort, Delhi",19-09-14,4,28,129,0
Delhi,"Siri Fort, Delhi",24-09-14,4,39,207,0
Delhi,"Siri Fort, Delhi",29-09-14,4,43,324,0
Delhi,"Siri Fort, Delhi",10-08-14,4,35,266,0
Delhi,"Siri Fort, Delhi",13-10-14,4,32,207,0
Delhi,"Siri Fort, Delhi",16-10-14,4,43,216,0
Delhi,"Siri Fort, Delhi",21-10-14,4,40,159,0
Delhi,"Siri Fort, Delhi",30-10-14,4,42,161,0
Delhi,"Siri Fort, Delhi",11-07-14,4,52,318,0
Delhi,"Siri Fort, Delhi",11-12-14,4,44,240,0
Delhi,"Siri Fort, Delhi",17-11-14,4,52,604,0
Delhi,"Siri Fort, Delhi",20-11-14,4,42,348,0
Delhi,"Siri Fort, Delhi",25-11-14,4,48,187,0
Delhi,"Siri Fort, Delhi",12-01-14,4,38,130,0
Delhi,"Siri Fort, Delhi",12-04-14,4,39,255,0
Delhi,"Siri Fort, Delhi",12-09-14,4,36,218,0
Delhi,"Siri Fort, Delhi",12-12-14,4,43,302,0
Delhi,"Siri Fort, Delhi",17-12-14,4,45,191,0
Delhi,"Siri Fort, Delhi",22-12-14,4,46,224,0
Delhi,"Siri Fort, Delhi",26-12-14,4,46,229,0
Delhi,"Janakpuri, Delhi",01-03-14,4,54,301,0
Delhi,"Janakpuri, Delhi",01-08-14,5,48,354,0
Delhi,"Janakpuri, Delhi",13-01-14,4,46,218,0
Delhi,"Janakpuri, Delhi",17-01-14,4,27,131,0
Delhi,"Janakpuri, Delhi",22-01-14,4,27,119,0
Delhi,"Janakpuri, Delhi",27-01-14,4,32,181,0
Delhi,"Janakpuri, Delhi",30-01-14,4,35,387,0
Delhi,"Janakpuri, Delhi",02-05-14,4,48,287,0
Delhi,"Janakpuri, Delhi",02-10-14,4,49,254,0
Delhi,"Janakpuri, Delhi",13-02-14,4,44,270,0
Delhi,"Janakpuri, Delhi",18-02-14,4,49,327,0
Delhi,"Janakpuri, Delhi",21-02-14,4,51,119,0
Delhi,"Janakpuri, Delhi",26-02-14,4,38,273,0
Delhi,"Janakpuri, Delhi",03-04-14,4,51,146,0
Delhi,"Janakpuri, Delhi",03-07-14,4,51,197,0
Delhi,"Janakpuri, Delhi",03-12-14,4,49,94,0
Delhi,"Janakpuri, Delhi",18-03-14,4,52,108,0
Delhi,"Janakpuri, Delhi",21-03-14,4,56,152,0
Delhi,"Janakpuri, Delhi",26-03-14,4,50,104,0
Delhi,"Janakpuri, Delhi",04-01-14,4,53,115,0
Delhi,"Janakpuri, Delhi",04-04-14,4,40,124,0
Delhi,"Janakpuri, Delhi",04-11-14,4,47,183,0
Delhi,"Janakpuri, Delhi",17-04-14,4,42,190,0
Delhi,"Janakpuri, Delhi",23-04-14,5,59,434,0
Delhi,"Janakpuri, Delhi",28-04-14,4,37,165,0
Delhi,"Janakpuri, Delhi",05-02-14,4,42,296,0
Delhi,"Janakpuri, Delhi",05-07-14,4,42,281,0
Delhi,"Janakpuri, Delhi",05-12-14,4,36,246,0
Delhi,"Janakpuri, Delhi",16-05-14,4,43,204,0
Delhi,"Janakpuri, Delhi",21-05-14,4,36,313,0
Delhi,"Janakpuri, Delhi",26-05-14,4,40,238,0
Delhi,"Janakpuri, Delhi",29-05-14,4,37,212,0
Delhi,"Janakpuri, Delhi",06-04-14,4,31,0,0
Delhi,"Janakpuri, Delhi",06-09-14,4,38,0,0
Delhi,"Janakpuri, Delhi",06-12-14,4,32,0,0
Delhi,"Janakpuri, Delhi",17-06-14,4,36,163,0
Delhi,"Janakpuri, Delhi",20-06-14,4,37,177,0
Delhi,"Janakpuri, Delhi",25-06-14,4,37,159,0
Delhi,"Janakpuri, Delhi",07-01-14,4,50,239,0
Delhi,"Janakpuri, Delhi",07-04-14,4,34,158,0
Delhi,"Janakpuri, Delhi",07-09-14,4,42,182,0
Delhi,"Janakpuri, Delhi",14-07-14,4,42,112,0
Delhi,"Janakpuri, Delhi",17-07-14,4,24,104,0
Delhi,"Janakpuri, Delhi",22-07-14,4,42,128,0
Delhi,"Janakpuri, Delhi",25-07-14,4,41,159,0
Delhi,"Janakpuri, Delhi",08-01-14,4,44,139,0
Delhi,"Janakpuri, Delhi",08-06-14,4,45,125,0
Delhi,"Janakpuri, Delhi",08-11-14,4,44,93,0
Delhi,"Janakpuri, Delhi",14-08-14,4,39,86,0
Delhi,"Janakpuri, Delhi",21-08-14,4,45,134,0
Delhi,"Janakpuri, Delhi",26-08-14,4,40,152,0
Delhi,"Janakpuri, Delhi",09-01-14,4,30,160,0
Delhi,"Janakpuri, Delhi",09-09-14,4,32,93,0
Delhi,"Janakpuri, Delhi",09-12-14,4,33,130,0
Delhi,"Janakpuri, Delhi",17-09-14,4,31,114,0
Delhi,"Janakpuri, Delhi",22-09-14,4,39,185,0
Delhi,"Janakpuri, Delhi",25-09-14,4,37,199,0
Delhi,"Janakpuri, Delhi",10-01-14,4,43,120,0
Delhi,"Janakpuri, Delhi",10-09-14,4,37,130,0
Delhi,"Janakpuri, Delhi",15-10-14,4,42,152,0
Delhi,"Janakpuri, Delhi",17-10-14,4,54,172,0
Delhi,"Janakpuri, Delhi",22-10-14,18,92,304,0
Delhi,"Janakpuri, Delhi",28-10-14,4,38,161,0
Delhi,"Janakpuri, Delhi",11-03-14,4,45,308,0
Delhi,"Janakpuri, Delhi",11-10-14,4,44,332,0
Delhi,"Janakpuri, Delhi",13-11-14,4,46,206,0
Delhi,"Janakpuri, Delhi",18-11-14,4,47,296,0
Delhi,"Janakpuri, Delhi",21-11-14,4,53,219,0
Delhi,"Janakpuri, Delhi",26-11-14,4,45,231,0
Delhi,"Janakpuri, Delhi",12-02-14,4,46,263,0
Delhi,"Janakpuri, Delhi",12-05-14,4,49,235,0
Delhi,"Janakpuri, Delhi",12-10-14,4,47,215,0
Delhi,"Janakpuri, Delhi",15-12-14,4,42,187,0
Delhi,"Janakpuri, Delhi",18-12-14,4,47,311,0
Delhi,"Janakpuri, Delhi",23-12-14,4,47,195,0
Delhi,"Janakpuri, Delhi",29-12-14,4,41,143,0
Delhi,"Nizamuddin, Delhi",01-01-14,4,40,212,0
Delhi,"Nizamuddin, Delhi",01-06-14,4,40,190,0
Delhi,"Nizamuddin, Delhi",01-09-14,4,67,379,0
Delhi,"Nizamuddin, Delhi",15-01-14,5,60,380,0
Delhi,"Nizamuddin, Delhi",20-01-14,4,44,222,0
Delhi,"Nizamuddin, Delhi",23-01-14,4,40,106,0
Delhi,"Nizamuddin, Delhi",28-01-14,4,35,219,0
Delhi,"Nizamuddin, Delhi",02-03-14,4,54,279,0
Delhi,"Nizamuddin, Delhi",02-06-14,5,50,192,0
Delhi,"Nizamuddin, Delhi",02-11-14,4,50,312,0
Delhi,"Nizamuddin, Delhi",14-02-14,4,27,194,0
Delhi,"Nizamuddin, Delhi",19-02-14,4,49,225,0
Delhi,"Nizamuddin, Delhi",24-02-14,4,39,236,0
Delhi,"Nizamuddin, Delhi",27-02-14,4,37,194,0
Delhi,"Nizamuddin, Delhi",03-05-14,4,28,171,0
Delhi,"Nizamuddin, Delhi",03-10-14,4,29,52,0
Delhi,"Nizamuddin, Delhi",13-03-14,4,34,147,0
Delhi,"Nizamuddin, Delhi",19-03-14,4,36,133,0
Delhi,"Nizamuddin, Delhi",24-03-14,4,33,106,0
Delhi,"Nizamuddin, Delhi",27-03-14,4,32,125,0
Delhi,"Nizamuddin, Delhi",04-02-14,4,54,113,0
Delhi,"Nizamuddin, Delhi",04-07-14,4,37,135,0
Delhi,"Nizamuddin, Delhi",15-04-14,4,48,151,0
Delhi,"Nizamuddin, Delhi",21-04-14,4,41,152,0
Delhi,"Nizamuddin, Delhi",24-04-14,4,59,194,0
Delhi,"Nizamuddin, Delhi",29-04-14,4,44,106,0
Delhi,"Nizamuddin, Delhi",05-05-14,4,37,156,0
Delhi,"Nizamuddin, Delhi",05-08-14,4,48,339,0
Delhi,"Nizamuddin, Delhi",13-05-14,4,26,138,0
Delhi,"Nizamuddin, Delhi",19-05-14,4,30,175,0
Delhi,"Nizamuddin, Delhi",22-05-14,4,30,138,0
Delhi,"Nizamuddin, Delhi",27-05-14,4,29,175,0
Delhi,"Nizamuddin, Delhi",06-02-14,4,27,137,0
Delhi,"Nizamuddin, Delhi",06-05-14,4,27,132,0
Delhi,"Nizamuddin, Delhi",06-10-14,4,40,213,0
Delhi,"Nizamuddin, Delhi",13-06-14,4,35,145,0
Delhi,"Nizamuddin, Delhi",18-06-14,4,35,176,0
Delhi,"Nizamuddin, Delhi",23-06-14,4,35,165,0
Delhi,"Nizamuddin, Delhi",26-06-14,4,43,157,0
Delhi,"Nizamuddin, Delhi",07-02-14,4,41,181,0
Delhi,"Nizamuddin, Delhi",07-07-14,4,41,129,0
Delhi,"Nizamuddin, Delhi",07-10-14,4,39,234,0
Delhi,"Nizamuddin, Delhi",15-07-14,4,36,162,0
Delhi,"Nizamuddin, Delhi",23-07-14,4,30,85,0
Delhi,"Nizamuddin, Delhi",28-07-14,4,30,153,0
Delhi,"Nizamuddin, Delhi",08-04-14,4,47,96,0
Delhi,"Nizamuddin, Delhi",08-07-14,4,39,134,0
Delhi,"Nizamuddin, Delhi",08-12-14,4,41,143,0
Delhi,"Nizamuddin, Delhi",19-08-14,4,46,217,0
Delhi,"Nizamuddin, Delhi",22-08-14,4,36,241,0
Delhi,"Nizamuddin, Delhi",27-08-14,4,43,165,0
Delhi,"Nizamuddin, Delhi",09-02-14,4,32,71,0
Delhi,"Nizamuddin, Delhi",09-05-14,4,26,57,0
Delhi,"Nizamuddin, Delhi",09-10-14,4,33,87,0
Delhi,"Nizamuddin, Delhi",15-09-14,4,34,77,0
Delhi,"Nizamuddin, Delhi",18-09-14,4,29,90,0
Delhi,"Nizamuddin, Delhi",23-09-14,4,37,143,0
Delhi,"Nizamuddin, Delhi",26-09-14,4,40,121,0
Delhi,"Nizamuddin, Delhi",10-07-14,4,44,141,0
Delhi,"Nizamuddin, Delhi",10-10-14,4,49,157,0
Delhi,"Nizamuddin, Delhi",14-10-14,4,38,83,0
Delhi,"Nizamuddin, Delhi",20-10-14,4,56,225,0
Delhi,"Nizamuddin, Delhi",24-10-14,4,34,231,0
Delhi,"Nizamuddin, Delhi",29-10-14,4,47,175,0
Delhi,"Nizamuddin, Delhi",11-05-14,4,48,205,0
Delhi,"Nizamuddin, Delhi",11-11-14,4,54,363,0
Delhi,"Nizamuddin, Delhi",14-11-14,4,53,330,0
Delhi,"Nizamuddin, Delhi",19-11-14,4,56,481,0
Delhi,"Nizamuddin, Delhi",24-11-14,4,45,316,0
Delhi,"Nizamuddin, Delhi",27-11-14,4,45,303,0
Delhi,"Nizamuddin, Delhi",12-03-14,4,39,263,0
Delhi,"Nizamuddin, Delhi",12-08-14,4,45,343,0
Delhi,"Nizamuddin, Delhi",12-11-14,4,49,237,0
Delhi,"Nizamuddin, Delhi",16-12-14,4,41,158,0
Delhi,"Nizamuddin, Delhi",19-12-14,4,42,251,0
Delhi,"Nizamuddin, Delhi",24-12-14,4,40,257,0
Delhi,"Nizamuddin, Delhi",30-12-14,4,44,214,0
Delhi,"Shahzada Bagh, Delhi",01-02-14,4,65,389,0
Delhi,"Shahzada Bagh, Delhi",01-07-14,4,69,240,0
Delhi,"Shahzada Bagh, Delhi",01-10-14,4,64,313,0
Delhi,"Shahzada Bagh, Delhi",16-01-14,4,63,399,0
Delhi,"Shahzada Bagh, Delhi",21-01-14,4,63,119,0
Delhi,"Shahzada Bagh, Delhi",24-01-14,4,55,161,0
Delhi,"Shahzada Bagh, Delhi",29-01-14,4,60,403,0
Delhi,"Shahzada Bagh, Delhi",02-04-14,4,65,307,0
Delhi,"Shahzada Bagh, Delhi",02-07-14,4,58,203,0
Delhi,"Shahzada Bagh, Delhi",02-12-14,4,65,235,0
Delhi,"Shahzada Bagh, Delhi",17-02-14,4,61,202,0
Delhi,"Shahzada Bagh, Delhi",20-02-14,4,67,287,0
Delhi,"Shahzada Bagh, Delhi",25-02-14,4,62,280,0
Delhi,"Shahzada Bagh, Delhi",03-03-14,4,68,222,0
Delhi,"Shahzada Bagh, Delhi",03-06-14,4,64,161,0
Delhi,"Shahzada Bagh, Delhi",03-11-14,4,62,191,0
Delhi,"Shahzada Bagh, Delhi",14-03-14,4,71,173,0
Delhi,"Shahzada Bagh, Delhi",20-03-14,4,65,0,0
Delhi,"Shahzada Bagh, Delhi",25-03-14,4,68,0,0
Delhi,"Shahzada Bagh, Delhi",28-03-14,4,63,0,0
Delhi,"Shahzada Bagh, Delhi",04-03-14,4,62,0,0
Delhi,"Shahzada Bagh, Delhi",04-09-14,4,65,146,0
Delhi,"Shahzada Bagh, Delhi",16-04-14,4,55,179,0
Delhi,"Shahzada Bagh, Delhi",22-04-14,4,65,303,0
Delhi,"Shahzada Bagh, Delhi",25-04-14,4,68,271,0
Delhi,"Shahzada Bagh, Delhi",05-01-14,4,51,310,0
Delhi,"Shahzada Bagh, Delhi",05-06-14,4,58,228,0
Delhi,"Shahzada Bagh, Delhi",05-09-14,4,60,351,0
Delhi,"Shahzada Bagh, Delhi",15-05-14,4,55,276,0
Delhi,"Shahzada Bagh, Delhi",20-05-14,4,57,208,0
Delhi,"Shahzada Bagh, Delhi",23-05-14,4,59,189,0
Delhi,"Shahzada Bagh, Delhi",28-05-14,4,55,267,0
Delhi,"Shahzada Bagh, Delhi",06-03-14,4,63,240,0
Delhi,"Shahzada Bagh, Delhi",06-06-14,4,60,206,0
Delhi,"Shahzada Bagh, Delhi",06-11-14,4,56,256,0
Delhi,"Shahzada Bagh, Delhi",16-06-14,4,55,303,0
Delhi,"Shahzada Bagh, Delhi",19-06-14,4,54,132,0
Delhi,"Shahzada Bagh, Delhi",24-06-14,4,54,306,0
Delhi,"Shahzada Bagh, Delhi",27-06-14,4,54,186,0
Delhi,"Shahzada Bagh, Delhi",07-03-14,4,54,157,0
Delhi,"Shahzada Bagh, Delhi",07-08-14,4,53,224,0
Delhi,"Shahzada Bagh, Delhi",07-11-14,4,49,185,0
Delhi,"Shahzada Bagh, Delhi",16-07-14,4,59,131,0
Delhi,"Shahzada Bagh, Delhi",21-07-14,4,51,132,0
Delhi,"Shahzada Bagh, Delhi",24-07-14,4,50,75,0
Delhi,"Shahzada Bagh, Delhi",30-07-14,4,59,153,0
Delhi,"Shahzada Bagh, Delhi",08-05-14,4,60,147,0
Delhi,"Shahzada Bagh, Delhi",08-08-14,4,53,218,0
Delhi,"Shahzada Bagh, Delhi",13-08-14,4,58,83,0
Delhi,"Shahzada Bagh, Delhi",20-08-14,4,57,189,0
Delhi,"Shahzada Bagh, Delhi",25-08-14,4,57,123,0
Delhi,"Shahzada Bagh, Delhi",28-08-14,4,55,138,0
Delhi,"Shahzada Bagh, Delhi",09-03-14,4,47,145,0
Delhi,"Shahzada Bagh, Delhi",09-08-14,4,55,93,0
Delhi,"Shahzada Bagh, Delhi",09-11-14,4,56,74,0
Delhi,"Shahzada Bagh, Delhi",16-09-14,4,51,147,0
Delhi,"Shahzada Bagh, Delhi",19-09-14,4,55,112,0
Delhi,"Shahzada Bagh, Delhi",24-09-14,4,60,102,0
Delhi,"Shahzada Bagh, Delhi",29-09-14,4,60,137,0
Delhi,"Shahzada Bagh, Delhi",10-08-14,4,55,209,0
Delhi,"Shahzada Bagh, Delhi",13-10-14,4,47,262,0
Delhi,"Shahzada Bagh, Delhi",16-10-14,4,66,231,0
Delhi,"Shahzada Bagh, Delhi",21-10-14,4,61,256,0
Delhi,"Shahzada Bagh, Delhi",28-10-14,4,64,277,0
Delhi,"Shahzada Bagh, Delhi",11-07-14,4,57,339,0
Delhi,"Shahzada Bagh, Delhi",11-12-14,4,59,403,0
Delhi,"Shahzada Bagh, Delhi",17-11-14,4,59,374,0
Delhi,"Shahzada Bagh, Delhi",20-11-14,4,60,464,0
Delhi,"Shahzada Bagh, Delhi",25-11-14,4,63,334,0
Delhi,"Shahzada Bagh, Delhi",12-01-14,4,52,368,0
Delhi,"Shahzada Bagh, Delhi",12-04-14,4,60,183,0
Delhi,"Shahzada Bagh, Delhi",12-09-14,4,59,221,0
Delhi,"Shahzada Bagh, Delhi",12-12-14,4,57,290,0
Delhi,"Shahzada Bagh, Delhi",17-12-14,4,61,287,0
Delhi,"Shahzada Bagh, Delhi",22-12-14,4,62,479,0
Delhi,"Shahzada Bagh, Delhi",26-12-14,4,59,481,0
Delhi,"Shahadra, Delhi",01-03-14,4,69,470,0
Delhi,"Shahadra, Delhi",01-08-14,4,65,478,0
Delhi,"Shahadra, Delhi",13-01-14,4,66,291,0
Delhi,"Shahadra, Delhi",17-01-14,5,71,414,0
Delhi,"Shahadra, Delhi",22-01-14,4,63,190,0
Delhi,"Shahadra, Delhi",27-01-14,4,62,294,0
Delhi,"Shahadra, Delhi",30-01-14,5,52,438,0
Delhi,"Shahadra, Delhi",02-05-14,4,58,243,0
Delhi,"Shahadra, Delhi",02-10-14,4,62,271,0
Delhi,"Shahadra, Delhi",13-02-14,4,60,227,0
Delhi,"Shahadra, Delhi",18-02-14,4,60,391,0
Delhi,"Shahadra, Delhi",26-02-14,4,66,246,0
Delhi,"Shahadra, Delhi",03-04-14,4,61,165,0
Delhi,"Shahadra, Delhi",03-07-14,4,60,175,0
Delhi,"Shahadra, Delhi",03-12-14,4,53,115,0
Delhi,"Shahadra, Delhi",18-03-14,4,65,177,0
Delhi,"Shahadra, Delhi",21-03-14,4,63,201,0
Delhi,"Shahadra, Delhi",26-03-14,4,62,259,0
Delhi,"Shahadra, Delhi",04-01-14,4,63,312,0
Delhi,"Shahadra, Delhi",04-04-14,4,64,166,0
Delhi,"Shahadra, Delhi",04-11-14,4,64,371,0
Delhi,"Shahadra, Delhi",17-04-14,4,61,234,0
Delhi,"Shahadra, Delhi",23-04-14,4,59,242,0
Delhi,"Shahadra, Delhi",28-04-14,4,63,435,0
Delhi,"Shahadra, Delhi",05-02-14,4,61,475,0
Delhi,"Shahadra, Delhi",05-07-14,4,60,238,0
Delhi,"Shahadra, Delhi",05-12-14,4,51,240,0
Delhi,"Shahadra, Delhi",16-05-14,4,62,251,0
Delhi,"Shahadra, Delhi",21-05-14,4,58,333,0
Delhi,"Shahadra, Delhi",26-05-14,4,61,267,0
Delhi,"Shahadra, Delhi",29-05-14,4,61,380,0
Delhi,"Shahadra, Delhi",06-04-14,4,60,153,0
Delhi,"Shahadra, Delhi",06-09-14,4,56,207,0
Delhi,"Shahadra, Delhi",06-12-14,4,58,417,0
Delhi,"Shahadra, Delhi",17-06-14,4,55,236,0
Delhi,"Shahadra, Delhi",20-06-14,4,59,314,0
Delhi,"Shahadra, Delhi",25-06-14,4,55,236,0
Delhi,"Shahadra, Delhi",07-01-14,4,58,178,0
Delhi,"Shahadra, Delhi",07-04-14,4,62,352,0
Delhi,"Shahadra, Delhi",07-09-14,4,51,419,0
Delhi,"Shahadra, Delhi",14-07-14,4,58,216,0
Delhi,"Shahadra, Delhi",17-07-14,4,58,115,0
Delhi,"Shahadra, Delhi",22-07-14,4,48,253,0
Delhi,"Shahadra, Delhi",25-07-14,4,53,165,0
Delhi,"Shahadra, Delhi",08-01-14,4,58,130,0
Delhi,"Shahadra, Delhi",08-06-14,4,55,218,0
Delhi,"Shahadra, Delhi",08-11-14,4,46,135,0
Delhi,"Shahadra, Delhi",14-08-14,4,54,137,0
Delhi,"Shahadra, Delhi",21-08-14,4,56,290,0
Delhi,"Shahadra, Delhi",26-08-14,4,53,92,0
Delhi,"Shahadra, Delhi",09-01-14,4,55,194,0
Delhi,"Shahadra, Delhi",09-04-14,4,48,190,0
