DATE,T,Po,P,Pa,U
2015-08-21,28.6,734.5,752.3,1.3,74
2015-08-21,28.2,732.5,750.2,-1,74
2015-08-22,28.6,734.3,752,1.1,75
2015-08-22,32,734,751.5,-0.3,64
2015-08-22,33,732.7,750.2,-1.3,61
2015-08-22,32.8,731.8,749.2,-0.9,63
2015-08-22,29.8,732.5,750.1,0.7,75
2015-08-22,29,732.8,750.5,0.3,78
2015-08-22,27.6,733.2,751,-0.9,81
2015-08-22,26.6,733.2,751,0,84
2015-08-23,34,731.8,749.2,-1,62
2015-08-23,34,732.8,750.2,-1.3,60
2015-08-23,31.6,0,0,0,74
2015-08-23,32.4,734.1,751.6,-0.1,64
2015-08-23,27.4,734.2,752,1.4,92
2015-08-23,28.2,732.8,750.5,0,78
2015-08-23,28.8,732.8,750.5,0,78
2015-08-23,26.8,732.6,750.4,0,78
2015-08-24,34.6,734.2,751.6,-0.8,59
2015-08-24,33.2,735,752.5,0.9,59
2015-08-24,28,734.1,751.9,0,80
2015-08-24,25.2,733.9,751.8,0,96
2015-08-24,31.2,733.5,751.1,0.5,72
2015-08-24,33.6,733,750.4,-1.2,63
2015-08-24,30,733.9,751.6,0.4,78
2015-08-25,32.4,732.6,750.1,0.8,70
2015-08-25,33.8,734.1,751.5,-0.1,56
2015-08-25,29.2,734.2,751.9,0.8,70
2015-08-25,35,731.8,749.1,-0.7,53
2015-08-25,30.6,733.8,751.4,1.2,80
2015-08-25,27.6,733.4,751.2,-0.4,74
2015-08-25,29.8,733.8,751.5,-0.1,65
2015-08-25,35.4,732.5,749.8,-1.6,54
2015-08-26,29.4,734.5,752.2,0.8,70
2015-08-26,30.6,733.4,751,0.8,81
2015-08-26,32,732.6,750.1,0.7,71
2015-08-26,34.6,731.9,749.2,-1.1,59
2015-08-26,36,733,750.3,-1.6,51
2015-08-26,34,734.6,752,0.1,58
2015-08-26,28.8,733.7,751.4,0,71
2015-08-27,32.6,733.2,750.7,1,69
2015-08-27,36,732.2,749.5,-1.1,50
2015-08-27,36.8,733.3,750.6,-1.9,60
2015-08-27,33.8,735.2,752.7,0.1,59
2015-08-27,30,735.1,752.8,1.4,72
2015-08-27,28.8,733.7,751.4,0.3,76
2015-08-27,30,733.4,751,0,85
2015-08-27,31.2,734.6,752.2,1.4,79
2015-08-28,30.4,734.3,751.9,-0.3,81
2015-08-28,29.2,734.2,751.9,-0.1,85
2015-08-28,29.8,735.6,753.3,1.4,83
2015-08-28,33.6,735.7,753.2,0.1,67
2015-08-28,36.4,734,751.3,-1.7,51
2015-08-28,35.4,733.1,750.4,-0.9,57
2015-08-28,32.2,734.3,751.8,1.2,69
2015-08-28,31.2,734.1,751.7,-0.2,72
2015-08-29,36.4,733.1,750.4,-1.7,48
2015-08-29,28.2,733.5,751.3,-0.4,80
2015-08-29,34.4,734.8,752.2,0.1,54
2015-08-29,29.4,733.9,751.6,-0.2,79
2015-08-29,31.6,733.8,751.4,1.3,72
2015-08-29,33,732.5,750,0.6,63
2015-08-29,35.4,731.9,749.2,-1.2,52
2015-08-29,30,734.7,752.4,1.2,75
2015-08-30,29.6,733.7,751.4,0.1,81
2015-08-30,30.6,734.4,752,0.7,70
2015-08-30,34.2,734.7,752.1,0.3,56
2015-08-30,35.4,731.6,748.9,-1.7,51
2015-08-30,33,732.6,750.1,1,61
2015-08-30,31.4,734.2,751.8,1.6,72
2015-08-30,29.8,733.6,751.3,-0.2,81
2015-08-30,36.4,733.3,750.6,-1.4,48
2015-08-31,32.4,732.8,750.3,0,62
2015-08-31,31.2,733.9,751.5,1.1,67
2015-08-31,29,734.2,751.9,0.5,71
2015-08-31,30.8,733.7,751.3,-0.5,74
2015-08-31,29.8,735.1,752.8,0.9,67
2015-08-31,35.8,734.6,751.9,-1.1,46
2015-08-31,35,732.8,750.1,-1.8,52
2015-08-31,34.4,735.7,753.1,0.6,52
2015-09-01,8.4,745.8,765.1,-0.5,95
2015-09-01,7.6,745.5,764.9,-0.3,92
2015-09-01,7.4,746.6,766,1.1,94
2015-09-01,11,747,766.2,0.4,78
2015-09-01,15.6,745.2,764,-1.8,63
2015-09-01,13.4,745.6,764.6,0.4,77
2015-09-01,10,746.1,765.3,0.1,92
2015-09-01,9.6,746,765.3,0.4,92
2015-09-02,23,745.2,763.6,-0.5,42
2015-09-02,12.6,746.7,765.8,0.4,88
2015-09-02,15.8,746.3,765.1,1.1,75
2015-09-02,25.4,745.7,763.9,-1.5,36
2015-09-02,22,747.2,765.7,0.4,46
2015-09-02,13,746.8,765.9,1.5,88
2015-09-02,12,745.3,764.4,0.4,93
2015-09-02,13.6,744.9,763.9,-0.4,88
2015-09-03,15.8,747.2,766.1,1.8,67
2015-09-03,14.4,745.4,764.3,0,80
2015-09-03,16.4,744.5,763.3,1.8,84
2015-09-03,23.6,746.9,765.3,-1.5,36
2015-09-03,22,746.3,764.8,-0.6,46
2015-09-03,15.4,747.8,766.7,-0.1,77
2015-09-03,18,747.9,766.6,1.6,66
2015-09-03,21.6,748.4,766.9,1.2,41
2015-09-04,28.8,740.9,758.8,0.3,49
2015-09-04,31.8,739.6,757.3,-1.3,36
2015-09-04,32,738.8,756.5,-0.8,37
2015-09-04,21.6,739.6,757.9,-0.9,74
2015-09-04,19.8,739.6,758,0,83
2015-09-04,22.8,740.6,758.9,1,70
2015-09-04,23.6,739.3,757.5,-0.1,70
2015-09-04,26.6,739.4,757.4,0.6,58
2015-09-05,42.4,733.3,750.2,0,20
2015-09-05,27,734.2,752,-1,58
2015-09-05,28.6,734.5,752.3,0.3,44
2015-09-05,33.8,735.3,752.8,0.8,32
2015-09-05,38.6,735.1,752.3,-0.2,31
2015-09-05,41.6,732.3,749.3,-1,21
2015-09-05,33.8,733,750.4,0,46
2015-09-05,31.8,733.8,751.4,0.8,44
2015-09-06,42.2,731.7,748.6,-1,24
2015-09-06,32.6,732,749.5,0.4,42
2015-09-06,41,731.3,748.3,-0.4,23
2015-09-06,38,731.4,748.5,0.1,31
2015-09-06,36,732.2,749.5,0.8,38
2015-09-06,31.6,731.6,749.1,-0.4,56
2015-09-06,39.2,732.7,749.8,-0.2,28
2015-09-06,36.6,732.9,750.2,0.9,31
2015-09-07,31.6,730.4,747.9,-0.8,75
2015-09-07,29,731.5,749.2,0.7,85
2015-09-07,30,731.5,749.1,-0.6,88
2015-09-07,29.4,731.6,749.2,0.1,88
2015-09-07,27,733.2,751,1.6,92
2015-09-07,28.8,732.7,750.4,-0.5,86
2015-09-07,33.4,731.2,748.6,-1.5,64
2015-09-07,30,730.8,748.4,0.4,78
2015-09-08,26.2,734.1,752,0.5,98
2015-09-08,29.2,730.9,748.5,-1.4,82
2015-09-08,27.8,732.3,750,-1.8,90
2015-09-08,27.8,732.7,750.5,-0.9,92
2015-09-08,27.4,732.4,750.2,-0.3,90
2015-09-08,26,733.6,751.5,1.2,98
2015-09-08,27.6,732.6,750.4,0.9,95
2015-09-08,28.4,731.7,749.4,0.8,89
2015-09-09,29,735.7,753.5,-0.7,64
2015-09-09,27.8,736,753.8,0.3,66
2015-09-09,28.4,737.7,755.5,1.7,64
2015-09-09,34.6,735.6,753,-0.6,43
2015-09-09,36.2,736.2,753.6,-1.5,35
2015-09-09,31.2,736.4,754,0.8,55
2015-09-09,27.8,736.8,754.7,0.4,72
2015-09-09,35.6,737.7,755.1,0,38
2015-09-10,24.8,735.4,753.4,0.3,80
2015-09-10,34.4,733.9,751.3,-0.6,50
2015-09-10,35.8,734.5,751.8,-2,52
2015-09-10,33.2,736.5,754,-0.5,50
2015-09-10,26.2,737,755,0.6,63
2015-09-10,22.8,736.4,754.6,-0.7,86
2015-09-10,24,737.1,755.2,-0.4,80
2015-09-10,27.4,735.1,752.9,1.2,70
2015-09-11,17.8,743,761.6,-0.6,92
2015-09-11,19.2,742.5,761,0,91
2015-09-11,19,744.6,763.2,1.5,92
2015-09-11,26.4,744.7,762.8,0.1,60
2015-09-11,29.4,741.8,759.7,-2.9,50
2015-09-11,26.4,741.5,759.6,-0.3,65
2015-09-11,21,742.5,760.9,1,86
2015-09-11,17.2,743.1,761.8,0.1,94
2015-09-12,17,743.3,762,1.3,92
2015-09-12,20,742,760.5,0.7,81
2015-09-12,21.2,741.3,759.7,-1.4,79
2015-09-12,23.8,742.7,760.9,-1.6,56
2015-09-12,21.6,744.3,762.7,0.2,67
2015-09-12,14.6,744.1,763,1.5,98
2015-09-12,12.4,742.6,761.6,0,96
2015-09-13,28.2,738.3,756.2,0,83
2015-09-13,29.8,736.4,754.1,0.9,73
2015-09-13,32.2,735.5,753.1,0.6,62
2015-09-13,36.4,734.9,752.2,-1.3,43
2015-09-13,37.8,736.2,753.5,-2.2,38
2015-09-13,35.2,738.4,755.9,-0.3,54
2015-09-13,29.4,738.7,756.5,0.4,72
2015-09-14,31.4,734.5,752.1,1.2,60
2015-09-14,37.4,734.1,751.3,-2.4,36
2015-09-14,34.2,736.5,754,-0.4,55
2015-09-14,29.6,736.9,754.7,1,75
2015-09-14,27.6,735.9,753.7,0,81
2015-09-14,28.6,735.9,753.7,-0.5,78
2015-09-14,29.6,735,752.7,0.5,71
2015-09-14,35.8,733.3,750.6,-0.8,37
2015-09-15,37,733.7,751,-1,49
2015-09-15,28,735.1,752.9,0.4,85
2015-09-15,37.8,734.7,751.9,-1.4,45
2015-09-15,35.4,736.1,753.5,0.4,52
2015-09-15,30,735.7,753.4,0.6,73
2015-09-15,28.6,734.7,752.5,-0.3,79
2015-09-15,33.4,734.7,752.2,1,61
2015-09-15,31.6,735.2,752.8,0.5,67
2015-09-16,30.2,734.9,752.6,0.1,61
2015-09-16,36,733.6,750.9,-1.3,55
2015-09-16,30.6,735,752.6,-0.2,70
2015-09-16,37,734.9,752.2,-1.2,48
2015-09-16,35.2,736.1,753.5,-0.4,53
2015-09-16,30.2,736.5,754.2,1.4,76
2015-09-16,29.2,735.1,752.8,0.1,78
2015-09-16,33.4,734.8,752.3,1.2,62
2015-09-17,35.2,734.2,751.6,-1.2,51
2015-09-17,35.4,735.4,752.8,-1.5,50
2015-09-17,34.4,736.9,754.4,-0.1,57
2015-09-17,28.6,737,754.8,1.2,68
2015-09-17,27.4,735.8,753.7,0.9,83
2015-09-17,28.6,734.9,752.7,0,70
2015-09-17,31.8,735.6,753.2,1.4,65
2015-09-17,30.2,735.7,753.4,0.1,73
2015-09-18,31.4,737,754.7,2.3,73
2015-09-18,28.8,736.3,754.1,-0.7,86
2015-09-18,33,734.7,752.2,-0.9,62
2015-09-18,34.2,737.3,754.8,0,63
2015-09-18,29.4,735.6,753.3,-0.1,78
2015-09-18,35,735.6,753,-1.7,58
2015-09-18,29,735.9,753.7,0.3,72
2015-09-18,30.4,737.3,755,1.4,76
2015-09-19,26.6,736,753.9,0,100
2015-09-19,26.6,736.7,754.6,0.7,100
2015-09-19,32.6,736.1,753.7,-0.6,74
2015-09-19,34.6,734.2,751.6,-1.9,62
2015-09-19,30.4,734.8,752.5,1.5,73
2015-09-19,29.6,735,752.7,0.2,80
2015-09-19,27.2,736,753.9,-0.3,100
2015-09-19,34,733.3,750.7,-0.9,65
2015-09-20,27.4,735.3,753.1,0.6,77
2015-09-20,27.6,734.7,752.5,1.3,74
2015-09-20,30.2,733.4,751,0,66
2015-09-20,30,735.4,753.1,0.7,83
2015-09-20,28.4,734.7,752.5,0.3,86
2015-09-20,34,735,752.5,-0.4,64
2015-09-20,29.2,734.4,752.1,-0.6,82
2015-09-21,33.4,732.6,750,-0.4,55
2015-09-21,26.8,734.1,752,0,83
2015-09-21,28,735.7,753.5,1.6,80
2015-09-21,28.4,734.4,752.2,0.1,79
2015-09-21,29.2,734.3,752,1.7,76
2015-09-21,27.2,734.1,751.9,-1.2,76
2015-09-21,35.4,733,750.3,-2.6,52
2015-09-21,32.6,735.6,753.1,-0.1,62
2015-09-22,27.2,733.6,751.4,0.1,83
2015-09-22,29,733.9,751.6,1.5,82
2015-09-22,28.4,734.4,752.2,0.8,79
2015-09-22,33.6,732.4,749.8,-0.8,56
2015-09-22,28,735.3,753.1,1.4,78
2015-09-22,34.6,733.2,750.6,-1.6,52
2015-09-22,33.6,734.8,752.3,0.4,59
2015-09-22,27.8,733.5,751.3,-0.9,81
2015-09-23,30.2,738.2,756,0.3,59
2015-09-23,28.8,736.9,754.7,0.5,71
2015-09-23,31.2,736.4,754,-0.7,60
2015-09-23,26.4,737.9,755.9,1.5,71
2015-09-23,27.6,737,754.9,0.1,77
2015-09-23,26.6,735.6,753.5,0.3,76
2015-09-23,32.2,737.1,754.7,-1.1,55
2015-09-23,26,736.4,754.4,0.8,79
2015-09-24,33.2,735.6,753.1,-0.5,40
2015-09-24,32,734.9,752.5,-0.7,41
2015-09-24,27.2,737,754.9,1.4,64
2015-09-24,26.8,736.7,754.6,-0.3,80
2015-09-24,25.8,735.6,753.5,-1.1,73
2015-09-24,26.6,735.6,753.5,0.7,65
2015-09-24,25.2,735.5,753.5,-0.1,74
2015-09-24,31.2,736.1,753.7,-0.9,49
2015-09-25,26,735.1,753,0.3,75
2015-09-25,24.6,735.4,753.4,-0.1,77
2015-09-25,24.4,734.8,752.8,-0.6,68
2015-09-25,25.6,735.9,753.9,1.1,58
2015-09-25,31.6,736.6,754.2,0.7,42
2015-09-25,33.6,734.7,752.2,-1.9,34
2015-09-25,32.8,734.4,751.9,-0.3,40
2015-09-25,28,734.8,752.6,0.4,63
2015-09-26,25.2,734.5,752.5,-0.6,81
2015-09-26,24.2,735.3,753.3,0.8,81
2015-09-26,27,736.8,754.7,1.5,63
2015-09-26,32,737.3,754.9,0.5,51
2015-09-26,34.8,736.1,753.5,-1.2,39
2015-09-26,33.2,735.4,752.9,-0.7,44
2015-09-26,30.4,736,753.7,0.6,60
2015-09-26,27.4,736.8,754.7,0.8,77
2015-09-27,26.8,737.7,755.6,0.1,74
2015-09-27,28.8,737.6,755.4,1,62
2015-09-27,32.4,736.6,754.2,0,47
2015-09-27,32.6,738.7,756.3,0.3,47
2015-09-27,26.4,736.6,754.5,-0.2,81
2015-09-27,28,738.4,756.3,1.7,66
2015-09-27,25.6,736.7,754.7,0.1,84
2015-09-28,26,739.6,757.6,1.7,76
2015-09-28,34,738.9,756.4,-0.8,42
2015-09-28,25.6,737.5,755.5,-0.2,81
2015-09-28,24.4,737.9,756,0.4,87
2015-09-28,25.4,738.7,756.7,0.1,78
2015-09-28,27.6,738.6,756.5,-0.7,67
2015-09-28,32.6,739.3,756.9,0.4,45
2015-09-28,32.2,739.7,757.4,0.1,48
2015-09-29,25,740.7,758.8,1.9,80
2015-09-29,32.4,741.2,758.9,0.5,50
2015-09-29,33.6,739.7,757.3,-1.5,38
2015-09-29,32.6,739.4,757,-0.3,43
2015-09-29,28.8,740.3,758.2,0.9,64
2015-09-29,27.2,740,758,-0.3,71
2015-09-29,23.4,738.8,757,0.3,88
2015-09-29,24,738.5,756.6,-0.2,85
2015-09-30,35,740.1,757.6,-1.9,32
2015-09-30,23.6,739.9,758.1,0,70
2015-09-30,26.6,740.6,758.6,0,67
2015-09-30,28.8,740.6,758.5,0.7,58
2015-09-30,32.8,739.9,757.5,-0.2,44
2015-09-30,26,741.8,759.9,1.9,62
2015-09-30,32.6,742,759.7,0.2,39
2015-10-01,10.4,745.6,764.8,1.4,88
2015-10-01,16.2,744.2,763,0.2,56
2015-10-01,17,744,762.7,-1.9,54
2015-10-01,13,745.9,764.9,0.4,66
2015-10-01,8.2,745.5,764.8,0.7,92
2015-10-01,8.6,744.8,764.1,-0.8,92
2015-10-01,8.8,745.2,764.5,-0.4,89
2015-10-01,9.6,745.6,764.8,-0.5,92
2015-10-02,11.4,746.3,765.4,-0.4,95
2015-10-02,11.2,746.5,765.7,0.2,97
2015-10-02,12,747.5,766.6,1,91
2015-10-02,19.8,748.2,766.8,0.7,49
2015-10-02,23.2,746,764.4,-2.2,33
2015-10-02,12.4,745.2,764.2,-0.1,84
2015-10-02,21.6,745.2,763.6,-0.8,41
2015-10-02,14.6,745.3,764.2,0.1,74
2015-10-03,20.2,747.1,765.7,-0.2,56
2015-10-03,23.6,744.6,762.9,-1.1,55
2015-10-03,18.2,745,763.7,0.4,88
2015-10-03,16.6,745.6,764.4,0,84
2015-10-03,13.6,747.4,766.4,-0.4,88
2015-10-03,23.6,745.7,764,-1.4,53
2015-10-03,13,747.3,766.4,1.1,79
2015-10-03,11.6,746.2,765.3,-1.2,94
2015-10-04,23.8,739.5,757.7,0.9,69
2015-10-04,20.6,738.9,757.3,-0.4,85
2015-10-04,19.2,738.6,757,-0.3,91
2015-10-04,23.8,738.6,756.7,0.5,78
2015-10-04,27.8,738.1,756,0.7,56
2015-10-04,34.4,737.4,754.9,-1,28
2015-10-04,33.6,738.4,756,-1.3,32
2015-10-04,32.4,739.7,757.4,0.2,42
2015-10-05,39.6,734.6,751.7,-0.7,27
2015-10-05,42.2,732.9,749.8,-1.7,18
2015-10-05,40.6,731.6,748.6,-1.3,27
2015-10-05,33.4,733.2,750.6,1.6,45
2015-10-05,33.4,734.4,751.9,1.2,38
2015-10-05,29.4,733.6,751.3,-0.2,50
2015-10-05,27.4,733.8,751.6,0.2,48
2015-10-05,32.6,735.3,752.8,1.5,34
2015-10-06,34.6,732.2,749.5,0,45
2015-10-06,35,733.7,751.1,2.3,45
2015-10-06,36.2,731.4,748.6,0.8,44
2015-10-06,40.2,730.6,747.6,-1.2,34
2015-10-06,41,731.8,748.8,-1.5,32
2015-10-06,39.2,733.3,750.4,-0.6,37
2015-10-06,34.6,733.9,751.3,1.6,48
2015-10-06,32.8,732.3,749.8,0.1,51
2015-10-07,25.6,731.6,749.5,1.7,98
2015-10-07,28.4,729.9,747.6,-1.6,88
2015-10-07,28,731.3,749,-0.7,95
2015-10-07,26.4,731.1,748.9,1.1,94
2015-10-07,26,732.3,750.2,1.2,95
2015-10-07,27,730,747.7,-1.3,94
2015-10-07,27.2,732,749.8,0.8,94
2015-10-07,27.4,731.2,748.9,0.7,89
2015-10-08,27,731.8,749.6,-0.3,97
2015-10-08,33.8,730.9,748.3,-0.8,66
2015-10-08,28.8,733.2,750.9,1.4,89
2015-10-08,29.4,733.6,751.3,1.4,90
2015-10-08,34.4,731.7,749,-1.2,64
2015-10-08,27.2,732.1,749.9,-0.5,95
2015-10-08,31.2,732.9,750.5,-0.3,77
2015-10-08,30.4,732.2,749.8,1.3,81
2015-10-09,35.4,738.3,755.8,-0.8,41
2015-10-09,37.2,737.1,754.4,-1.2,34
2015-10-09,35.6,736,753.4,-1.1,36
2015-10-09,32.4,736.7,754.3,0.7,47
2015-10-09,29.2,737.7,755.5,1,66
2015-10-09,29.4,739.1,756.9,1.9,62
2015-10-09,26.4,737,754.9,0.2,76
2015-10-09,26.2,737.2,755.2,0.2,75
2015-10-10,25,736.8,754.8,0.8,76
2015-10-10,21.2,735.8,754,0.7,86
2015-10-10,26.2,736.6,754.6,0.8,50
2015-10-10,33.8,736.9,754.4,0.3,47
2015-10-10,36.4,735,752.3,-1.9,47
2015-10-10,35.4,734.6,752,-0.4,48
2015-10-10,27.6,736,753.9,1.4,64
2015-10-10,23.8,735.1,753.2,-0.3,85
2015-10-11,28.6,740.8,758.7,-2,55
2015-10-11,19.6,743.3,761.8,1.6,85
2015-10-11,17,741.7,760.4,-0.2,98
2015-10-11,17.4,741.9,760.5,-0.6,96
2015-10-11,20.8,742,760.4,0.5,87
2015-10-11,27,742.8,760.9,-0.5,59
2015-10-11,22.2,741.5,759.8,1.1,84
2015-10-11,26.4,740.4,758.4,-0.4,69
2015-10-12,15.8,743,761.8,0.5,87
2015-10-12,22.8,742.1,760.4,-0.9,65
2015-10-12,25.2,739.8,757.9,-2.3,60
2015-10-12,22.6,738.7,756.9,-1.1,73
2015-10-12,17.8,739,757.5,0.3,88
2015-10-12,17.2,739,757.6,0,92
2015-10-12,16.2,743.5,762.3,0.2,94
2015-10-12,14,742.5,761.4,-1,96
2015-10-13,34.4,739.6,757.1,-2.1,56
2015-10-13,28,741,758.9,0,73
2015-10-13,29.8,740.5,758.3,1.3,72
2015-10-13,33,739.2,756.8,-0.4,52
2015-10-13,32,741.7,759.4,0.2,67
2015-10-13,26.6,741.5,759.5,1.7,76
2015-10-13,25.4,739.8,757.9,0.2,88
2015-10-13,27,739.6,757.6,-0.4,77
2015-10-14,27.2,740.9,758.9,-0.1,76
2015-10-14,34.6,740.5,758,-2.4,57
2015-10-14,26.4,741.3,759.4,0.4,74
2015-10-14,32.2,742.9,760.6,0,60
2015-10-14,33,740.5,758.1,0,61
2015-10-14,24.8,742.1,760.3,1.6,76
2015-10-14,27,742.9,761,1.6,76
2015-10-15,24.8,742.4,760.6,0.3,85
2015-10-15,27.2,742.1,760.1,1.3,76
2015-10-15,32.2,740.8,758.5,-0.2,62
2015-10-15,22.2,742.5,760.8,0,91
2015-10-15,32.4,743.6,761.3,0,56
2015-10-15,24.6,743.6,761.8,0,76
2015-10-15,22.6,742.3,760.6,0,86
2015-10-15,34.4,741,758.6,-2.6,49
2015-10-16,28,742,760,0.6,70
2015-10-16,32.2,741.4,759.1,-0.5,56
2015-10-16,35.2,741.9,759.4,-1.6,22
2015-10-16,25.4,742.2,760.3,0.2,81
2015-10-16,24.4,743.2,761.4,1.1,88
2015-10-16,22.2,742.1,760.4,0.1,91
2015-10-16,32.8,743.5,761.2,0.3,54
2015-10-16,23.2,742,760.3,-0.4,88
2015-10-17,28,741.1,759.1,1.1,67
2015-10-17,32.2,740,757.7,0,59
2015-10-17,34.2,740,757.6,-2.5,51
2015-10-17,25.4,741.5,759.6,0.4,81
2015-10-17,23.2,741.3,759.5,0,91
2015-10-17,24,741.6,759.8,-0.6,88
2015-10-17,25,741.9,760.1,0.6,82
2015-10-17,32.8,742.5,760.2,0.6,49
2015-10-18,24.2,741.4,759.6,-0.1,87
2015-10-18,22.8,741.7,760,0.3,90
2015-10-18,23.8,743.2,761.5,1.5,86
2015-10-18,32.6,743.1,760.8,-0.1,53
2015-10-18,0,0,758.8,0,0
2015-10-18,32,740.7,758.4,0,60
2015-10-18,27.2,741.7,759.7,1,77
2015-10-18,25.2,742.2,760.3,0.5,84
2015-10-19,23.6,741.5,759.7,-0.7,90
2015-10-19,22.8,741.6,759.9,0,91
2015-10-19,32.8,742.5,760.2,-0.2,57
2015-10-19,35.4,740.3,757.8,-2.2,47
2015-10-19,33,739.8,757.4,-0.5,52
2015-10-19,24.6,740.3,758.4,0,88
2015-10-19,24.2,742.7,760.9,1.1,85
2015-10-20,24.2,739.4,757.5,-0.9,87
2015-10-20,23.2,739.5,757.7,0.1,90
2015-10-20,25.4,740.4,758.5,0.9,87
2015-10-20,34,740.3,757.9,-0.1,47
2015-10-20,33.8,738.3,755.8,0,46
2015-10-20,28.6,739.3,757.2,1,67
2015-10-20,25.4,739.8,757.9,0.5,81
2015-10-21,22.2,740.6,758.9,0,76
2015-10-21,31.6,739.5,757.2,-4.8,60
2015-10-21,33,744.3,762,3,56
2015-10-21,26.6,740.6,758.6,1.1,67
2015-10-21,23.8,741.4,759.6,1.9,78
2015-10-21,22.4,739.5,757.8,0.1,83
2015-10-21,23.6,739.4,757.6,-0.4,81
2015-10-21,31.4,741.3,759.1,-0.1,57
2015-10-22,19.8,741,759.5,-0.1,76
2015-10-22,31.2,740,757.7,-0.5,37
2015-10-22,32.8,740.5,758.2,-2,35
2015-10-22,22.6,741.1,759.4,1.1,68
2015-10-22,22.8,742.3,760.6,1.8,73
2015-10-22,19,740.5,759,0.4,84
2015-10-22,21,740.1,758.5,-0.5,80
2015-10-22,30.4,742.5,760.3,0.2,55
2015-10-23,18.8,740.2,758.7,-0.8,83
2015-10-23,18.2,740.3,758.8,0.1,77
2015-10-23,21,741.9,760.3,1.6,65
2015-10-23,29.6,742.2,760.1,0.3,41
2015-10-23,32.4,740.4,758.1,-1.8,37
2015-10-23,29.4,740.1,757.9,-0.3,42
2015-10-23,22.8,741.1,759.4,1,70
2015-10-23,20.4,740.6,759,-0.5,76
2015-10-24,22,741.3,759.6,1.5,63
2015-10-24,18.8,739.8,758.3,0,83
2015-10-24,30,741.6,759.4,0.3,44
2015-10-24,33.6,740.4,758,-1.2,31
2015-10-24,31,739.5,757.2,-0.9,48
2015-10-24,24,740.6,758.8,1.1,68
2015-10-24,20.4,741,759.4,0.4,73
2015-10-24,19.2,739.8,758.3,-0.8,77
2015-10-25,24.8,741.8,760,0.4,62
2015-10-25,19.4,740.9,759.4,-0.1,85
2015-10-25,19,741.5,760,0.6,84
2015-10-25,22.2,742.8,761.2,1.3,66
2015-10-25,31.2,742.8,760.6,0,39
2015-10-25,30,740.4,758.2,0.3,44
2015-10-25,26,741.4,759.5,1,58
2015-10-25,34.2,740.1,757.7,-2.7,29
2015-10-26,22,742.8,761.2,0.3,81
2015-10-26,30.6,741.5,759.3,-0.6,47
2015-10-26,32.6,742.1,759.8,-2.3,41
2015-10-26,29.6,744.4,762.3,-0.8,48
2015-10-26,22,745.2,763.6,1.5,64
2015-10-26,21.8,743.7,762.1,1.8,66
2015-10-26,24,741.9,760.1,0.1,66
2015-10-26,24,742.5,760.7,1,54
2015-10-27,28.4,741.2,759.1,-0.4,50
2015-10-27,29.6,743.7,761.6,-0.2,45
2015-10-27,24.2,742,760.2,0.8,65
2015-10-27,31.2,741.6,759.4,-2.1,44
2015-10-27,20.6,742.7,761.2,-0.1,85
2015-10-27,22.2,743.9,762.3,1.3,69
2015-10-27,19.6,742.6,761.1,-0.1,81
2015-10-27,22.6,742.3,760.6,0.3,71
2015-10-28,21.8,742.2,760.6,-1.1,58
2015-10-28,18.2,741.9,760.5,0.4,84
2015-10-28,20.6,744.1,762.6,2.2,65
2015-10-28,26,744,762.1,-0.1,54
2015-10-28,19.8,741.5,760,-0.8,78
2015-10-28,24.2,743.3,761.5,-0.7,46
2015-10-28,20,744.5,763,2.3,66
2015-10-28,18,744.2,762.9,-0.3,75
2015-10-29,21.4,745.1,763.6,0.7,79
2015-10-29,22,744.4,762.8,1.2,77
2015-10-29,24.6,745.1,763.4,0.5,53
2015-10-29,17.6,743.8,762.5,-0.4,80
2015-10-29,26.2,743.2,761.3,0.2,59
2015-10-29,18.2,744.6,763.3,0.9,77
2015-10-29,28.8,743,760.9,-2.1,49
2015-10-29,16,743.7,762.5,-0.1,85
2015-10-30,26,745.6,763.8,0,54
2015-10-30,18.6,743.9,762.5,-1,88
2015-10-30,19.6,743.9,762.4,0.1,88
2015-10-30,22.2,743.8,762.2,0.8,76
2015-10-30,27.6,743,761,-0.4,54
2015-10-30,28.8,743.4,761.4,-2.2,49
2015-10-30,19.6,744.7,763.3,-0.4,88
2015-10-30,17.2,744.9,763.6,0.2,90
2015-10-31,25.6,745.1,763.3,1.2,62
2015-10-31,18.6,743.9,762.5,-0.1,88
2015-10-31,17.6,744,762.7,0.3,90
2015-10-31,19.8,743.9,762.4,0.3,85
2015-10-31,21.8,743.6,762,0.9,79
2015-10-31,27.2,742.7,760.7,-0.2,59
2015-10-31,29.4,742.9,760.8,-2.2,50
2015-10-31,18.4,743.7,762.3,-0.2,88
2015-11-01,7.2,745.1,764.5,-0.1,97
2015-11-01,12,745.9,765,0.3,76
2015-11-01,9.6,745.6,764.8,1.3,89
2015-11-01,15.4,744.2,763,-1.7,63
2015-11-01,14.4,744.7,763.6,0.5,74
2015-11-01,10,745.9,765.1,1.2,92
2015-11-01,9,744.3,763.6,-0.8,97
2015-11-01,9.6,745.7,765,-0.2,92
2015-11-02,16.2,743.9,762.7,0.8,81
2015-11-02,11.2,744.4,763.5,-0.8,95
2015-11-02,9.4,743.6,762.8,-0.8,95
2015-11-02,12,745.1,764.2,1.5,85
2015-11-02,21,745.5,764,0.4,46
2015-11-02,23.4,743.8,762.1,-1.7,42
2015-11-02,21.6,743.1,761.5,-0.7,56
