State/City,Location,DATE,SO2,NO2,PM10,PM2.5,aqi,T,Po,P,Pa,U
Delhi,"Nizamuddin, Delhi",2015-09-24,4,40,241,63,155,31.2,736.1,753.7,-0.9,49
Delhi,"Pritampura, Delhi",2015-09-24,4,30,277,172,222,31.2,736.1,753.7,-0.9,49
Delhi,"Nizamuddin, Delhi",2015-01-10,4,37,241,51,144,25,742.1,760.3,1.6,71
Delhi,"Pritampura, Delhi",2015-01-10,4,33,237,0,142,25,742.1,760.3,1.6,71
Delhi,"Nizamuddin, Delhi",2015-07-10,4,45,229,99,173,23.4,739,757.2,0,88
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-10,8,115,173,0,110,23.4,739,757.2,0,88
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-10,12,69,236,0,141,23.4,739,757.2,0,88
Delhi,"Pritampura, Delhi",2015-07-10,4,33,204,151,201,23.4,739,757.2,0,88
Delhi,"Nizamuddin, Delhi",2015-12-10,4,43,395,98,258,25.4,741,759.1,1.2,61
Delhi,"Pritampura, Delhi",2015-12-10,4,36,210,138,194,25.4,741,759.1,1.2,61
Delhi,"Nizamuddin, Delhi",2015-10-15,4,39,266,76,162,32.2,740.8,758.5,-0.2,62
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-15,9,121,178,0,112,32.2,740.8,758.5,-0.2,62
Delhi,"Pritampura, Delhi",2015-10-15,4,38,234,104,176,32.2,740.8,758.5,-0.2,62
Delhi,"Nizamuddin, Delhi",2015-10-20,4,42,248,154,204,34,740.3,757.9,-0.1,47
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-20,11,91,193,0,120,34,740.3,757.9,-0.1,47
Delhi,"Pritampura, Delhi",2015-10-20,4,35,427,179,304,34,740.3,757.9,-0.1,47
Delhi,"Nizamuddin, Delhi",2015-10-26,4,45,276,158,208,22,745.2,763.6,1.5,64
Delhi,"Pritampura, Delhi",2015-10-26,4,31,411,136,281,22,745.2,763.6,1.5,64
Delhi,"Nizamuddin, Delhi",2015-10-29,4,45,235,111,180,26.2,743.2,761.3,0.2,59
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-29,13,115,107,0,104,26.2,743.2,761.3,0.2,59
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-29,23,124,252,0,149,26.2,743.2,761.3,0.2,59
Delhi,"Pritampura, Delhi",2015-10-29,4,36,450,225,332,26.2,743.2,761.3,0.2,59
Delhi,"Nizamuddin, Delhi",2015-04-11,4,46,275,115,182,19.4,741.7,760.2,-0.8,92
Delhi,"Shahzada Bagh, Delhi",2015-04-11,4,63,445,123,326,19.4,741.7,760.2,-0.8,92
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-11,38,137,260,0,153,19.4,741.7,760.2,-0.8,92
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-11,21,172,321,0,184,19.4,741.7,760.2,-0.8,92
Delhi,"Nizamuddin, Delhi",2015-10-11,4,44,343,163,213,19.6,743.3,761.8,1.6,85
Delhi,"Shahzada Bagh, Delhi",2015-10-11,0,0,0,300,350,19.6,743.3,761.8,1.6,85
Delhi,"Nizamuddin, Delhi",2015-11-13,4,51,256,56,151,17.4,742.7,761.4,-0.8,86
Delhi,"Pritampura, Delhi",2015-11-13,4,41,504,192,400,17.4,742.7,761.4,-0.8,86
Delhi,"Nizamuddin, Delhi",2015-11-18,4,43,202,127,188,17.6,744.2,762.9,1.2,75
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-18,9,134,224,0,135,17.6,744.2,762.9,1.2,75
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-18,26,183,377,0,233,17.6,744.2,762.9,1.2,75
Delhi,"Pritampura, Delhi",2015-11-18,4,54,360,241,291,17.6,744.2,762.9,1.2,75
Delhi,"Nizamuddin, Delhi",2015-11-23,4,46,284,161,211,17.2,743.1,761.8,1,82
Delhi,"Pritampura, Delhi",2015-11-23,4,46,374,186,236,17.2,743.1,761.8,1,82
Delhi,"Nizamuddin, Delhi",2015-11-27,4,44,302,122,185,15.4,740.2,758.9,0.8,59
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-27,12,97,282,0,164,15.4,740.2,758.9,0.8,59
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-27,36,130,311,0,179,15.4,740.2,758.9,0.8,59
Delhi,"Pritampura, Delhi",2015-11-27,4,44,426,116,302,15.4,740.2,758.9,0.8,59
Delhi,"Nizamuddin, Delhi",2015-03-12,4,44,343,0,195,14,745,763.9,0.5,93
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-03-12,5,112,306,0,176,14,745,763.9,0.5,93
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-12,12,136,236,0,141,14,745,763.9,0.5,93
Delhi,"Pritampura, Delhi",2015-03-12,4,56,590,0,486,14,745,763.9,0.5,93
Delhi,"Nizamuddin, Delhi",2015-08-12,4,39,359,0,207,21.6,741.7,760.1,-0.4,65
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-12,3,182,435,0,314,21.6,741.7,760.1,-0.4,65
Delhi,"Mayapuri Industrial Area, Delhi",2015-08-12,2,159,451,0,334,21.6,741.7,760.1,-0.4,65
Delhi,"Pritampura, Delhi",2015-08-12,4,53,362,0,211,21.6,741.7,760.1,-0.4,65
Delhi,"Nizamuddin, Delhi",2015-11-12,4,38,428,0,305,13.8,740.9,759.7,0.6,96
Delhi,"Pritampura, Delhi",2015-11-12,4,51,138,0,92,13.8,740.9,759.7,0.6,96
Delhi,"Nizamuddin, Delhi",2015-12-16,4,42,149,0,98,6.8,744.7,764.1,1.4,92
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-12-16,2,161,284,0,165,6.8,744.7,764.1,1.4,92
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-16,13,178,346,0,196,6.8,744.7,764.1,1.4,92
Delhi,"Pritampura, Delhi",2015-12-16,4,56,246,0,146,6.8,744.7,764.1,1.4,92
Delhi,"Nizamuddin, Delhi",2015-12-21,4,43,296,0,171,17.8,744.2,762.9,0,65
Delhi,"Mayapuri Industrial Area, Delhi",2015-12-21,2,199,573,0,469,17.8,744.2,762.9,0,65
Delhi,"Pritampura, Delhi",2015-12-21,4,54,269,0,158,17.8,744.2,762.9,0,65
Delhi,"Nizamuddin, Delhi",2015-12-29,13,51,253,0,150,11.6,745.4,764.5,-0.8,85
Delhi,"Shahzada Bagh, Delhi",2015-12-29,5,52,309,0,178,11.6,745.4,764.5,-0.8,85
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-12-29,21,152,253,0,150,11.6,745.4,764.5,-0.8,85
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-29,2,130,271,0,159,11.6,745.4,764.5,-0.8,85
Delhi,"Pritampura, Delhi",2015-12-29,5,43,142,0,94,11.6,745.4,764.5,-0.8,85
Delhi,"Nizamuddin, Delhi",2015-12-31,0,71,270,0,158,9.6,744.7,763.9,-0.3,97
Delhi,"Shahadra, Delhi",2015-12-31,14,49,335,0,191,9.6,744.7,763.9,-0.3,97
Delhi,"Pritampura, Delhi",2015-12-31,9,44,420,0,294,9.6,744.7,763.9,-0.3,97
Delhi,"Shahzada Bagh, Delhi",2015-01-01,4,67,397,110,261,19.2,743.4,762,-0.2,65
Delhi,"Siri Fort, Delhi",2015-01-01,4,53,173,0,110,19.2,743.4,762,-0.2,65
Delhi,"Shahzada Bagh, Delhi",2015-06-01,4,55,250,155,205,10,742.2,761.3,-0.5,95
Delhi,"Siri Fort, Delhi",2015-06-01,4,51,192,86,167,10,742.2,761.3,-0.5,95
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-01,3,73,242,0,144,10,742.2,761.3,-0.5,95
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-06-01,6,90,236,0,141,10,742.2,761.3,-0.5,95
Delhi,"Shahzada Bagh, Delhi",2015-09-01,4,65,344,163,213,15.6,745.2,764,-1.8,63
Delhi,"Siri Fort, Delhi",2015-09-01,4,57,197,126,187,15.6,745.2,764,-1.8,63
Delhi,"Shahzada Bagh, Delhi",2015-01-14,4,61,258,144,197,14.2,744.4,763.3,1.1,76
Delhi,"Siri Fort, Delhi",2015-01-14,4,47,101,156,206,14.2,744.4,763.3,1.1,76
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-01-14,8,117,162,0,104,14.2,744.4,763.3,1.1,76
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-14,9,99,344,0,195,14.2,744.4,763.3,1.1,76
Delhi,"Shahzada Bagh, Delhi",2015-01-19,4,58,351,135,199,19,744.4,763,0.3,63
Delhi,"Siri Fort, Delhi",2015-01-19,4,48,237,172,222,19,744.4,763,0.3,63
Delhi,"Shahzada Bagh, Delhi",2015-01-22,0,0,0,121,185,12.2,747.2,766.3,1.2,93
Delhi,"Shahzada Bagh, Delhi",2015-01-28,4,62,289,101,174,14.6,744.8,763.7,1.3,78
Delhi,"Siri Fort, Delhi",2015-01-28,4,47,130,0,88,14.6,744.8,763.7,1.3,78
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-01-28,3,72,280,0,163,14.6,744.8,763.7,1.3,78
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-28,6,82,270,0,158,14.6,744.8,763.7,1.3,78
Delhi,"Shahzada Bagh, Delhi",2015-03-02,4,61,254,165,215,14.6,748.5,767.5,0.8,91
Delhi,"Siri Fort, Delhi",2015-03-02,4,29,102,62,154,14.6,748.5,767.5,0.8,91
Delhi,"Shahzada Bagh, Delhi",2015-06-02,4,52,233,115,182,8.4,745,764.3,-0.4,95
Delhi,"Siri Fort, Delhi",2015-06-02,4,41,174,70,158,8.4,745,764.3,-0.4,95
Delhi,"Shahzada Bagh, Delhi",2015-11-02,4,61,302,170,220,21,745.5,764,0.4,46
Delhi,"Siri Fort, Delhi",2015-11-02,4,40,146,125,187,21,745.5,764,0.4,46
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-02,2,147,263,0,155,21,745.5,764,0.4,46
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-02,4,112,356,0,202,21,745.5,764,0.4,46
Delhi,"Shahzada Bagh, Delhi",2015-02-16,4,63,400,151,266,21.2,741.6,760,1.4,77
Delhi,"Siri Fort, Delhi",2015-02-16,4,43,144,59,153,21.2,741.6,760,1.4,77
Delhi,"Shahzada Bagh, Delhi",2015-02-19,4,60,306,138,194,26.2,739.6,757.6,-0.4,68
Delhi,"Siri Fort, Delhi",2015-02-19,4,43,140,84,166,26.2,739.6,757.6,-0.4,68
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-19,3,79,184,0,115,26.2,739.6,757.6,-0.4,68
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-02-19,8,61,207,0,127,26.2,739.6,757.6,-0.4,68
Delhi,"Shahzada Bagh, Delhi",2015-02-24,4,62,362,154,211,26,741.9,760,0.4,63
Delhi,"Siri Fort, Delhi",2015-02-24,4,43,181,98,173,26,741.9,760,0.4,63
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-24,8,82,186,0,116,26,741.9,760,0.4,63
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-24,17,99,286,0,166,26,741.9,760,0.4,63
Delhi,"Shahzada Bagh, Delhi",2015-05-03,4,49,223,126,187,13.2,742.5,761.4,-0.4,96
Delhi,"Siri Fort, Delhi",2015-05-03,4,45,88,0,67,13.2,742.5,761.4,-0.4,96
Delhi,"Shahzada Bagh, Delhi",2015-11-03,4,59,175,122,185,24,744.1,762.4,-0.9,54
Delhi,"Siri Fort, Delhi",2015-11-03,4,41,161,110,179,24,744.1,762.4,-0.9,54
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-03,2,125,166,0,106,24,744.1,762.4,-0.9,54
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-03,3,101,182,0,114,24,744.1,762.4,-0.9,54
Delhi,"Shahzada Bagh, Delhi",2015-03-16,4,53,158,64,155,26,744.3,762.4,-1.6,0
Delhi,"Siri Fort, Delhi",2015-03-16,4,45,171,119,184,26,744.3,762.4,-1.6,0
Delhi,"Shahzada Bagh, Delhi",2015-03-19,4,62,167,85,166,15,741.7,760.5,-0.3,96
Delhi,"Siri Fort, Delhi",2015-03-19,4,49,165,97,172,15,741.7,760.5,-0.3,96
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-03-19,4,116,94,0,104,15,741.7,760.5,-0.3,96
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-19,5,77,207,0,127,15,741.7,760.5,-0.3,96
Delhi,"Shahzada Bagh, Delhi",2015-03-24,4,58,210,93,170,22.8,740.1,758.3,0.4,84
Delhi,"Siri Fort, Delhi",2015-03-24,4,42,149,100,174,22.8,740.1,758.3,0.4,84
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-03-24,7,128,143,0,106,22.8,740.1,758.3,0.4,84
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-03-24,7,115,185,0,116,22.8,740.1,758.3,0.4,84
Delhi,"Shahzada Bagh, Delhi",2015-03-27,4,62,197,71,159,27.4,740.3,758.3,0,59
Delhi,"Siri Fort, Delhi",2015-03-27,4,43,175,93,170,27.4,740.3,758.3,0,59
Delhi,"Shahzada Bagh, Delhi",2015-07-04,4,59,167,76,162,24.2,739.5,757.6,0.8,68
Delhi,"Siri Fort, Delhi",2015-07-04,4,53,173,61,154,24.2,739.5,757.6,0.8,68
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-04,17,108,162,0,104,24.2,739.5,757.6,0.8,68
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-04,25,118,202,0,124,24.2,739.5,757.6,0.8,68
Delhi,"Shahzada Bagh, Delhi",2015-10-04,4,55,151,99,173,20.6,738.9,757.3,-0.4,85
Delhi,"Siri Fort, Delhi",2015-10-04,4,42,140,49,134,20.6,738.9,757.3,-0.4,85
Delhi,"Shahzada Bagh, Delhi",2015-04-15,4,57,207,90,169,25.4,743.3,761.5,2.1,74
Delhi,"Siri Fort, Delhi",2015-04-15,4,49,171,56,151,25.4,743.3,761.5,2.1,74
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-15,4,76,142,0,94,25.4,743.3,761.5,2.1,74
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-15,13,112,308,0,177,25.4,743.3,761.5,2.1,74
Delhi,"Shahzada Bagh, Delhi",2015-04-20,4,54,340,84,193,39.6,736.9,754.1,-2,27
Delhi,"Siri Fort, Delhi",2015-04-20,4,56,242,75,161,39.6,736.9,754.1,-2,27
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-20,3,145,499,0,394,39.6,736.9,754.1,-2,27
Delhi,"Shahzada Bagh, Delhi",2015-04-23,4,63,300,115,182,28.2,736.3,754.1,1.5,47
Delhi,"Siri Fort, Delhi",2015-04-23,4,50,195,60,153,28.2,736.3,754.1,1.5,47
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-23,3,137,369,0,221,28.2,736.3,754.1,1.5,47
Delhi,"Shahzada Bagh, Delhi",2015-04-28,4,59,227,38,137,31.4,735.7,753.3,1.3,68
Delhi,"Siri Fort, Delhi",2015-04-28,4,45,188,0,117,31.4,735.7,753.3,1.3,68
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-28,5,65,97,0,72,31.4,735.7,753.3,1.3,68
Delhi,"Shahzada Bagh, Delhi",2015-05-05,4,56,232,119,184,40.4,735.4,752.5,-2.1,16
Delhi,"Siri Fort, Delhi",2015-05-05,4,46,137,83,165,40.4,735.4,752.5,-2.1,16
Delhi,"Shahzada Bagh, Delhi",2015-08-05,4,51,239,74,161,40.8,733.4,750.4,-0.9,16
Delhi,"Siri Fort, Delhi",2015-08-05,4,48,120,73,160,40.8,733.4,750.4,-0.9,16
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-05,4,115,213,0,130,40.8,733.4,750.4,-0.9,16
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-05,6,104,270,0,158,40.8,733.4,750.4,-0.9,16
Delhi,"Shahzada Bagh, Delhi",2015-05-13,4,56,157,45,124,29,736.3,754.1,-1.5,58
Delhi,"Siri Fort, Delhi",2015-05-13,4,44,50,27,82,29,736.3,754.1,-1.5,58
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-05-13,8,72,57,0,70,29,736.3,754.1,-1.5,58
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-13,8,80,110,0,79,29,736.3,754.1,-1.5,58
Delhi,"Shahzada Bagh, Delhi",2015-05-18,5,48,270,76,162,42.4,732.3,749.2,-2.1,28
Delhi,"Siri Fort, Delhi",2015-05-18,4,50,89,80,164,42.4,732.3,749.2,-2.1,28
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-05-18,22,133,173,0,110,42.4,732.3,749.2,-2.1,28
Delhi,"Shahzada Bagh, Delhi",2015-05-21,4,45,204,48,132,31,732.7,750.3,-0.8,47
Delhi,"Siri Fort, Delhi",2015-05-21,4,49,61,46,127,31,732.7,750.3,-0.8,47
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-21,2,114,174,0,110,31,732.7,750.3,-0.8,47
Delhi,"Shahzada Bagh, Delhi",2015-05-26,4,44,300,49,173,44.2,731.5,748.3,-1.3,18
Delhi,"Siri Fort, Delhi",2015-05-26,4,49,110,97,172,44.2,731.5,748.3,-1.3,18
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-26,13,93,219,0,133,44.2,731.5,748.3,-1.3,18
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-26,2,63,388,0,248,44.2,731.5,748.3,-1.3,18
Delhi,"Shahzada Bagh, Delhi",2015-01-06,4,50,258,28,152,30.6,733,750.6,0.4,45
Delhi,"Siri Fort, Delhi",2015-01-06,4,45,151,28,99,30.6,733,750.6,0.4,45
Delhi,"Shahzada Bagh, Delhi",2015-04-06,4,43,220,105,177,30.6,735.5,753.2,0.4,62
Delhi,"Siri Fort, Delhi",2015-04-06,4,56,195,93,170,30.6,735.5,753.2,0.4,62
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-06,17,114,176,0,111,30.6,735.5,753.2,0.4,62
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-06,19,111,274,0,160,30.6,735.5,753.2,0.4,62
Delhi,"Shahzada Bagh, Delhi",2015-09-06,4,52,324,56,185,36,732.2,749.5,0.8,38
Delhi,"Siri Fort, Delhi",2015-09-06,4,54,167,126,187,36,732.2,749.5,0.8,38
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-06,7,43,200,0,123,36,732.2,749.5,0.8,38
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-06,12,35,224,0,135,36,732.2,749.5,0.8,38
Delhi,"Shahzada Bagh, Delhi",2015-12-06,4,45,330,39,188,32.2,732.5,750,0,55
Delhi,"Siri Fort, Delhi",2015-12-06,4,50,143,119,184,32.2,732.5,750,0,55
Delhi,"Shahzada Bagh, Delhi",2015-06-17,4,55,303,63,175,39.2,728.9,745.9,-1.8,39
Delhi,"Siri Fort, Delhi",2015-06-17,4,51,121,34,97,39.2,728.9,745.9,-1.8,39
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-17,8,111,112,0,103,39.2,728.9,745.9,-1.8,39
Delhi,"Mayapuri Industrial Area, Delhi",2015-06-17,2,109,200,0,123,39.2,728.9,745.9,-1.8,39
Delhi,"Shahzada Bagh, Delhi",2015-06-22,4,44,316,76,181,29,730.4,748,-0.3,78
Delhi,"Siri Fort, Delhi",2015-06-22,4,51,73,0,60,29,730.4,748,-0.3,78
Delhi,"Shahzada Bagh, Delhi",2015-06-25,4,42,214,68,157,29.6,727.6,745.1,-0.4,72
Delhi,"Siri Fort, Delhi",2015-06-25,4,44,111,38,107,29.6,727.6,745.1,-0.4,72
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-25,4,48,62,0,54,29.6,727.6,745.1,-0.4,72
Delhi,"Shahzada Bagh, Delhi",2015-01-07,4,49,246,39,146,37.4,733.2,750.4,-1.4,49
Delhi,"Siri Fort, Delhi",2015-01-07,0,0,0,67,157,37.4,733.2,750.4,-1.4,49
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-01-07,2,29,72,0,59,37.4,733.2,750.4,-1.4,49
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-07,2,23,164,0,105,37.4,733.2,750.4,-1.4,49
Delhi,"Shahzada Bagh, Delhi",2015-06-07,4,46,106,18,76,25.6,732.3,750.2,1.9,98
Delhi,"Shahzada Bagh, Delhi",2015-09-07,4,51,197,45,124,27,733.2,751,1.6,92
Delhi,"Siri Fort, Delhi",2015-09-07,4,50,177,0,112,27,733.2,751,1.6,92
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-07,2,80,62,0,79,27,733.2,751,1.6,92
Delhi,"Mayapuri Industrial Area, Delhi",2015-09-07,4,78,77,0,77,27,733.2,751,1.6,92
Delhi,"Shahzada Bagh, Delhi",2015-07-14,4,53,223,23,135,30,730.2,747.8,0.3,74
Delhi,"Siri Fort, Delhi",2015-07-14,4,53,171,102,175,30,730.2,747.8,0.3,74
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-14,6,49,41,0,46,30,730.2,747.8,0.3,74
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-14,2,30,77,0,62,30,730.2,747.8,0.3,74
Delhi,"Shahzada Bagh, Delhi",2015-07-17,4,41,204,0,125,28.6,729.8,747.4,-0.1,85
Delhi,"Siri Fort, Delhi",2015-07-17,4,46,191,75,161,28.6,729.8,747.4,-0.1,85
Delhi,"Shahzada Bagh, Delhi",2015-07-22,4,45,289,32,168,31.4,732.4,749.9,1.2,71
Delhi,"Siri Fort, Delhi",2015-07-22,4,52,158,44,122,31.4,732.4,749.9,1.2,71
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-22,2,28,33,0,31,31.4,732.4,749.9,1.2,71
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-22,2,45,122,0,84,31.4,732.4,749.9,1.2,71
Delhi,"Shahzada Bagh, Delhi",2015-07-27,4,45,219,18,133,28.6,732.4,750.1,1.3,85
Delhi,"Siri Fort, Delhi",2015-07-27,4,55,292,131,190,28.6,732.4,750.1,1.3,85
Delhi,"Shahzada Bagh, Delhi",2015-07-30,4,44,218,14,132,29.8,730.7,748.3,-1,70
Delhi,"Siri Fort, Delhi",2015-07-30,4,53,179,89,168,29.8,730.7,748.3,-1,70
Delhi,"Shahzada Bagh, Delhi",2015-05-08,4,37,104,51,139,28.6,731,748.7,0.5,88
Delhi,"Siri Fort, Delhi",2015-05-08,4,50,124,61,154,28.6,731,748.7,0.5,88
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-08,2,71,54,0,69,28.6,731,748.7,0.5,88
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-08,2,72,75,0,70,28.6,731,748.7,0.5,88
Delhi,"Shahzada Bagh, Delhi",2015-10-08,0,0,0,50,137,33.8,730.9,748.3,-0.8,66
Delhi,"Siri Fort, Delhi",2015-10-08,4,50,186,87,167,33.8,730.9,748.3,-0.8,66
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-08,2,110,80,0,103,33.8,730.9,748.3,-0.8,66
Delhi,"Shahzada Bagh, Delhi",2015-08-13,0,0,0,54,147,35,732.7,750,-0.3,60
Delhi,"Siri Fort, Delhi",2015-08-13,4,53,197,95,171,35,732.7,750,-0.3,60
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-13,3,66,49,0,64,35,732.7,750,-0.3,60
Delhi,"Shahzada Bagh, Delhi",2015-08-18,0,0,0,29,87,29.4,734.5,752.2,0.9,85
Delhi,"Siri Fort, Delhi",2015-08-18,4,48,189,62,154,29.4,734.5,752.2,0.9,85
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-18,2,54,38,0,51,29.4,734.5,752.2,0.9,85
Delhi,"Mayapuri Industrial Area, Delhi",2015-08-18,2,66,91,0,69,29.4,734.5,752.2,0.9,85
Delhi,"Shahzada Bagh, Delhi",2015-08-21,0,0,0,29,87,32.8,734.8,752.3,-0.1,63
Delhi,"Siri Fort, Delhi",2015-08-21,4,48,208,84,166,32.8,734.8,752.3,-0.1,63
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-21,3,75,45,0,73,32.8,734.8,752.3,-0.1,63
Delhi,"Shahzada Bagh, Delhi",2015-08-26,0,0,0,31,91,34.6,731.9,749.2,-1.1,59
Delhi,"Siri Fort, Delhi",2015-08-26,4,49,150,71,159,34.6,731.9,749.2,-1.1,59
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-26,3,63,44,0,61,34.6,731.9,749.2,-1.1,59
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-26,2,75,65,0,73,34.6,731.9,749.2,-1.1,59
Delhi,"Shahzada Bagh, Delhi",2015-01-09,4,57,217,34,132,32.6,732.6,750.1,0.7,55
Delhi,"Siri Fort, Delhi",2015-01-09,4,50,181,74,161,32.6,732.6,750.1,0.7,55
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-01-09,2,47,110,0,78,32.6,732.6,750.1,0.7,55
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-09,2,70,171,0,109,32.6,732.6,750.1,0.7,55
Delhi,"Shahzada Bagh, Delhi",2015-04-09,4,61,211,43,129,35.8,737.7,755.1,-0.8,34
Delhi,"Siri Fort, Delhi",2015-04-09,4,50,146,93,170,35.8,737.7,755.1,-0.8,34
Delhi,"Shahzada Bagh, Delhi",2015-09-09,4,50,225,39,136,36.2,736.2,753.6,-1.5,35
Delhi,"Siri Fort, Delhi",2015-09-09,0,0,0,80,164,36.2,736.2,753.6,-1.5,35
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-09,2,63,56,0,61,36.2,736.2,753.6,-1.5,35
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-09,2,88,109,0,87,36.2,736.2,753.6,-1.5,35
Delhi,"Shahzada Bagh, Delhi",2015-09-14,4,50,231,75,161,29.6,735,752.7,0.5,71
Delhi,"Siri Fort, Delhi",2015-09-14,4,49,152,87,167,29.6,735,752.7,0.5,71
Delhi,"Shahzada Bagh, Delhi",2015-09-17,4,44,184,81,164,31.8,735.6,753.2,1.4,65
Delhi,"Siri Fort, Delhi",2015-09-17,4,48,92,0,69,31.8,735.6,753.2,1.4,65
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-17,6,59,76,0,61,31.8,735.6,753.2,1.4,65
